person_id,name,born,died
nm1836948,"Grace Van Dien",1996,
nm5519961,"Frankie J. Alvarez",,
nm1350346,"Todd Fjelsted",1967,
nm4141803,"Yael Grobglas",1984,
nm2533979,"Danielle Jadelyn",,
nm2503403,"Reut Hahn",,
nm3169366,"Graham Roland",,
nm3128226,"Laëtitia Eïdo",,
nm8620015,"Rob Ellmore",,
nm2804503,"Matt Jones",1981,
nm0469414,"Lance Krall",1970,
nm2440587,"Joshua Zetumer",,
nm6432607,"Bronte Carmichael",,
nm3967559,"Charlie DePew",1996,
nm5469428,"Keith Powers",,
nm6016511,"Finn Wolfhard",,
nm1819972,"Matt Duffer",,
nm7671149,"Kyle Dixon",,
nm7671150,"Michael Stein",,
nm2099451,"Paul Dichter",,
nm1350158,"Ryan Denmark",,
nm5904835,"Sebastien Sisak",,
nm6947132,"Andrey Gavrilov",,
nm4272197,"Gevond Andreasyan",,
nm4928989,"Vladimir Polyakov",,
nm0116254,"Valeria Bruni Tedeschi",1964,
nm0705842,"Vladan Radovic",1970,
nm2130108,"Bob Persichetti",,
nm1525538,"K. Trevor Wilson",,
nm5084903,"Andrew Herr",,
nm0324397,"Dave Goelz",1946,
nm1129383,"Eric Jacobson",1971,
nm0513285,"Peter Linz",1967,
nm5039941,"Donnie Clark",,
nm5535117,"Hannah Renèe Jackson",,
nm2654368,"James J. Fuertes",1982,
nm8893978,"Tim Todd",,
nm1290515,"Antonio Campos",1983,
nm0001460,"Mimi Leder",1952,
nm2934300,"Thierry Robin",1958,
nm1942997,"Fabien Nury",,
nm3076907,"Janelle Landers",,
nm0275548,"Tommaso Fiacchino",,
nm1650971,"Vittorio Altomare",,
nm1728411,"Demet Evgar",1980,
nm7335981,"Mehmet Kurtulus",,
nm2305502,"Vehbi Berksoy",,
nm0349427,"Emilio Gutiérrez Caba",1942,
nm7588660,"Jami Reid-Quarrell",,
nm1729744,"Stuart Biddlecombe",,
nm0681980,"Michael Pickwoad",1945,2018
nm1089736,"Toa Fraser",,
nm0822101,"Glenn Standring",,
nm0045075,"Jagapathi Babu",,
nm9211080,"Naveen Yerneni",,
nm2525754,"Çetin Altay",,
nm0947984,"Muzaffer Yildirim",,
nm3160236,"Ilker Ozcan",,
nm4694441,"Romain Compingt",,
nm0945883,"Kaya Yanar",1973,
nm0661549,"Domonic Paris",,
nm7590244,"Irina Starshenbaum",1992,
nm4928333,"Rinal Mukhametov",1989,
nm0368606,"Michael Hastings",1980,2013
nm3591106,Kotringo,1978,
nm10155685,"Kenna Pickard",,
nm0441090,"Sunao Katabuchi",1960,
nm2606434,"Fumiyo Kono",,
nm0508356,"Bingbing Li",1973,
nm1212988,"Dean Georgaris",,
nm0510907,"Joe Turner Lin",,
nm1891328,"Simon Taufique",,
nm0818484,"Marc Spicer",,
nm4563896,"Emma Greenwell",,
nm2713351,"Jessica Goldberg",,
nm0241870,"Rockmond Dunbar",1973,
nm0405103,"Sarah Hyland",1990,
nm3374941,"Steven Krueger",1989,
nm1097510,"Anthony Jaswinski",,
nm3526370,"Brianne Howey",1989,
nm4380633,"Xiaotian Shi",,
nm0385726,"Tom Hines",1969,
nm7427876,"Lily Hollander",,
nm2476429,"Laurence Clerc",,
nm3563262,"Geoff Cox",,
nm0572982,"Mike McMahan",,
nm1847117,"Janelle Monáe",1985,
nm7446421,"Margot Lee Shetterly",1969,
nm8275343,"Skylar Bernon",,
nm9126030,"Christina Fancelli",,
nm9126031,"Lorena Lardini",,
nm0746823,"Rick Rowley",,
nm3406379,"Ashley Gerasimovich",,
nm4464409,"Mary Grill",,
nm2861762,"Catherine Ashton",,
nm6568618,"Den Tolmor",,
nm1581544,"Marisol Ramirez",,
nm1892671,"L.A. Teodosio",,
nm1257208,"Paulina García",1960,
nm1861210,"Lucas Joaquin",1981,
nm3609366,"Joong-Ki Song",1985,
nm4548586,"Ji-won Kim",1992,
nm1120328,"Shin-il Kang",,
nm2248886,"Mike Azzolino",,
nm7137658,"Mike Dringenberg",,
nm3068550,"Vineet Jain",,
nm3539920,"Ketan Sodha",,
nm7512970,"Ercin Sadikoglu",,
nm4211652,"Fabianne Therese",,
nm2015237,"Sean Byrne",,
nm1023679,"Simon Chapman",1977,
nm3873889,"Alp Korfali",,
nm7512973,"Ulas Pakkan",,
nm1807222,"Sarah Baker",,
nm8065790,"Mãlina Manovici",,
nm0188929,"Anton Cropper",,
nm0466689,"Aaron Korsh",,
nm0209409,"Antonio de la Torre",1968,
nm3124294,"Isabel Peña",,
nm1578005,"Whit Anderson",,
nm3862641,"Carlyn Burchell",,
nm5426873,"Steven John Ward",,
nm5669164,"Gustav Gerdener",,
nm1622454,"Geoffrey Richman",,
nm7319060,"Onur Tarcin",,
nm2716180,"Kelli Goss",1992,
nm0725102,"Grady Lee Richmond",,
nm1017487,"Jim Patterson",,
nm0319142,"Lawrence Gilliard Jr.",1971,
nm0784815,"Daniel Sauli",,
nm0070347,"Ohad Benchetrit",,
nm0941276,"Jeff Woolnough",,
nm1700029,"Sanne Wohlenberg",1968,
nm1537211,"Alexander Campbell",,
nm0668887,"Ashley Pearce",,
nm4262214,"John O'Connor",,
nm2760330,"Fionn O'Shea",,
nm1120895,"John McPhillips",,
nm2101924,"Cathal Watters",,
nm2340149,"Elizabeth Boller",,
nm2318089,"Kate Siegel",1982,
nm0460770,"James Kniest",,
nm0217896,"John DeLuca",,
nm4082531,"Benjamin Arfmann",,
nm4193081,"Raphael Margules",,
nm1197257,"Edward H. Hamm Jr.",,
nm0232998,"Jeffrey Donovan",1968,
nm7824730,"Lorenzo Rotatori",,
nm0086301,"Macon Blair",,
nm3552566,"Eva Maria Daniels",1979,
nm1312760,"Julie Kirkwood",,
nm2267281,"Stephen Ellis",,
nm4057793,"Bill Dubuque",,
nm4734130,Dhansika,,
nm0857054,"Kalaippuli S. Thanu",,
nm3105626,"Serkan Güler",,
nm1727134,"Hüseyin Avni Danyal",1962,
nm0015574,"Sezen Aksu",1954,
nm3328122,Jayamohan,,
nm3377095,"K. Karunamoorthy",,
nm3399862,"Natalia Leite",,
nm0904928,"Zsolt Végh",1977,
nm0862286,"Szabolcs Thuróczy",1971,
nm2889824,"Kaname Onoyama",,
nm3668292,"Mikey McCleary",,
nm3338805,"Owen Campbell",,
nm2023590,"Kevin Phillips",,
nm2568423,"Richard Peete",,
nm0654863,"Rasim Öztekin",,
nm2397981,Sia,1975,
nm0620502,"Zareh Nalbandian",,
nm5741284,"Eric Osborne",,
nm7605369,"Lee Malia",,
nm0081470,"Christian Bielz",,
nm0768614,"Leonardo Sbaraglia",1970,
nm8272110,"Sofía Toro Pollicino",,
nm1760759,"Matt Eskandari",,
nm2478416,"Michael Hultquist",,
nm4719650,"John Burd",,
nm3032116,"Hannah Pillemer",,
nm2359033,"Elisabeth Hower",,
nm1820881,"Will Wernick",,
nm5044277,"Kelly Delson",,
nm5046656,"Kemi-Bo Jacobs",,
nm0514638,"Natasha Little",1969,
nm2924636,"Si Bell",,
nm1396104,"Anthony Byrne",1975,
nm1346955,"Adam Morane-Griffiths",,
nm2248468,"Josh Varney",,
nm0424302,"Dave Johns",,
nm2262138,"Sarah Adina Smith",,
nm2868943,"Jonako Donley",,
nm5573693,"Ellen Reid",,
nm8081292,"Mister Squinter",,
nm0661238,"Andrij Parekh",1971,
nm1910255,"Dylan Minnette",1996,
nm3147751,"LaKeith Stanfield",1991,
nm5068044,"Lakshmi Menon",,
nm3903523,Vetri,,
nm3835097,"Priscilla Faia",,
nm0817780,"Jennifer Spence",1977,
nm0370426,"Nathaniel Hawthorne",1804,1864
nm0886045,"Peter Van den Begin",1964,
nm0046424,"Veerle Baetens",1978,
nm2334765,"Jeroen Perceval",,
nm0078517,"Gene Bervoets",1956,
nm2516963,"Malin-Sarah Gozin",,
nm0887511,"Hilde Van Mieghem",1958,
nm1911624,"Milos Avramovic",1978,
nm7735541,"Petar Mihajlovic",,
nm0552140,"Darnell Martin",1964,
nm0804556,"Kari Skogland",,
nm5426546,"Jane Becker",,
nm0037167,"Joyce Arrastia",,
nm1451495,"Tiësto",1969,
nm0084969,"Hannu-Pekka Björkman",1969,
nm1933648,"Dome Karukoski",1976,
nm3127153,"Victor Danell",,
nm4141689,"Gustaf Spetz",,
nm5335115,"Kim Shumway",,
nm1003202,"Jason Rothenberg",,
nm5493577,"Kass Morgan",,
nm0334159,"Kat Graham",1989,
nm0627604,"Patrick Newall",,
nm5670423,"Sqürl",,
nm2123941,"Carter Logan",,
nm0355331,"Barbara A. Hall",,
nm4709773,"Marc Goldberg",,
nm1491927,"Jonathan Frank",,
nm4112520,"Brandon Campbell",,
nm1465580,"Nahuel Pérez Biscayart",1986,
nm0243355,"Albert Dupontel",1964,
nm0432257,"Christophe Julien",1972,
nm0558776,"Vincent Mathias",,
nm3911573,"Colt Prattes",,
nm0970122,"Nicole Scherzinger",1978,
nm0991979,"Nicholas Pinnock",1973,
nm1905002,"Andrew Logan",,
nm2484804,"Tamara Rosenberg",,
nm2973575,"Deirdre Fenton",,
nm2016161,"Sanyuktha Chawla Shaikh",,
nm1567689,"Atul Kasbekar",,
nm1410940,"Lily Franky",1963,
nm3022813,"Kaoru Matsuzaki",,
nm4199289,"Katie Silberman",,
nm4759838,"Mone Kamishiraishi",1998,
nm3356206,"Noritaka Kawaguchi",,
nm1640566,"David Wachs",1980,
nm3448621,"Kat Silvia",,
nm4440645,"Dustin Frost",,
nm6645481,"Ario Zag",,
nm1541272,"Amy Seimetz",1981,
nm2922439,"Willy Vlautin",,
nm1454821,"Magnus Nordenhof Jønck",,
nm0117857,"Dan Bucatinsky",1965,
nm4909012,Arnob,,
nm3929887,"Lili Reinhart",1996,
nm2630745,"Roberto Aguirre-Sacasa",,
nm0467177,"Corrine Koslo",,
nm6722749,"Lucas Jade Zumann",2000,
nm1574854,"G.V. Prakash Kumar",,
nm0810706,"Brian Smrz",,
nm5917506,"Eric Chien",,
nm5792879,"Evan Bittencourt",,
nm0375062,"Bruce Helford",1952,
nm1120315,"Leonard Earl Howze",,
nm1186061,"Sarah Ramos",1991,
nm1851313,"Dylan Bruce",1980,
nm1086687,"Masanobu Takayanagi",,
nm4767842,"Stella Cooper",,
nm5098656,"Morgan Garrett",1985,
nm2173713,"Kenny Green",1957,
nm1321658,"Michael Schur",1975,
nm0678472,"Ann Petrén",1954,
nm3063074,"Isabella Eklöf",,
nm3867299,"Alex Lawther",,
nm2095003,"Claire Jones",,
nm0083559,"Ole Bratt Birkeland",,
nm2381777,"Lenny Jacobson",1974,
nm0235123,"John Douglas",1945,
nm0811513,"Liza Snyder",1968,
nm3129512,"Matt Cook",,
nm4272103,"Grace Kaufman",,
nm7245418,"Matthew McCann",,
nm0005265,"Kevin Nealon",1953,
nm3136159,"David Broyles",,
nm1229204,"Nadine Velazquez",1978,
nm2358540,"Natalie Martinez",1984,
nm0805133,"David Slack",1972,
nm3964350,"Amandla Stenberg",1998,
nm1711114,"Skyler Gisondo",1996,
nm1634944,"Mary Elizabeth Ellis",1979,
nm0718600,"Lukas Reiter",,
nm0627667,"Neil Newbon",1978,
nm3831545,"Jignesh Mehta",,
nm6129779,"Sunny Suljic",2005,
nm7078703,"Na-kel Smith",,
nm0715091,"Sarah-Jane Redmond",,
nm4730958,"Eline Powell",,
nm0906998,"Eric Wald",,
nm0017690,"Matthew Aldrich",,
nm2362124,"George Harrar",,
nm1008440,"Ellen S. Wander",,
nm9628780,"Jalen Major",,
nm1674947,"Robert James-Collier",1976,
nm8072788,"Adam Nevill",,
nm0147080,"Jonathan Cavendish",,
nm2475118,"Dan Romer",,
nm4583876,"Carlos Valdes",1989,
nm0096332,"Mauro Borrelli",,
nm5443994,"Reggie Keyohara III",,
nm1884975,"Maggie Civantos",1984,
nm2798991,"Teresa Fernández-Valdés",1980,
nm1308063,"Ana Polvorosa",1987,
nm2779018,"Floriana Lima",1981,
nm5082535,"Jenny Rainsford",,
nm1288934,"Jet Wilkinson",,
nm8232174,"Mircea Banu",1985,
nm4631694,"Malina Ionescu",,
nm5879880,"Alex MacNicoll",,
nm2087802,"Eric Reid",,
nm5141621,"Frankie Wilson",1993,
nm0248595,"Mark Eckersley",1971,
nm3849670,"Faye Marsay",1986,
nm0382644,"Marilyn Faith Hickey",,
nm2861119,"Jared Roylance",,
nm4638146,"Mette-Marie Kongsved",,
nm3455151,"Anthony Welsh",1983,
nm1485637,"Numan Acar",1974,
nm0917833,"Herman Weigel",1950,
nm2585445,"Ronnie Sandahl",,
nm3775833,"Jon Nohrstedt",,
nm0797321,"Brian Sieve",,
nm1121160,"Sean Robins",,
nm0864937,"Jason Tobin",,
nm2950365,"Moritz Jahn",1995,
nm3836977,"Louis Hofmann",1997,
nm2066744,"Tamar Pelzig",1982,
nm2569055,"Jameson Parker",,
nm7793020,"Cory Gruter-Andrew",,
nm2379331,"François Simard",,
nm2377436,"Anouk Whissell",,
nm0335028,"Amelia Granger",,
nm4931090,"Mark Seal",,
nm3799663,"Bedii Akin",1985,
nm8222414,"Eylül Arular",,
nm0180508,"Stephen Cornwell",,
nm3691746,"Shazad Latif",,
nm0437246,"Adam Kane",1968,
nm0073766,"Gretchen J. Berg",1971,
nm1801624,"Erica Tazel",,
nm2971548,"Bruna González",,
nm1005514,"Patrick John Flueger",1983,
nm6945050,"Mattea Conforti",,
nm0857232,"Tom Thayer",,
nm0118374,"Joe Buck",1969,
nm7738489,"Melina Abdullah",,
nm2589786,"Spencer Averick",,
nm2648344,"Hans Charles",,
nm7958343,"Travis W Bruyer",,
nm0285840,"Richard Ford",1944,
nm2434358,"David Branson Smith",1984,
nm1510486,"Jared Goldman",1979,
nm3092471,"Marwan Kenzari",1983,
nm4996279,"Simon Istolainen",,
nm3256781,"Gen Urobuchi",1972,
nm4859667,"Yusuke Kozaki",,
nm0989434,"Federico Jusid",1973,
nm6857340,"Sung-Jae Yook",,
nm5338560,"Lee El",,
nm3553443,"Dilma Rousseff",1947,
nm1300752,"Luiz Inácio Lula da Silva",1945,
nm9059683,"Sergio Moro",,
nm9237202,"Carol Pires",,
nm0377172,"Dan Hennah",,
nm2587184,"Daley Pearson",,
nm0624504,"Joel Negron",,
nm4418668,"Kate Trefry",,
nm6162264,"Derek Muller",,
nm4359664,"Danielle Macdonald",,
nm3869524,"Chantal Thuy",,
nm4049910,"Nafessa Williams",1989,
nm3993304,"Marvin 'Krondon' Jones III",,
nm1639277,"Michael Tiddes",,
nm9427001,"Anthony Green",,
nm1346713,"Paco León",1974,
nm3794746,"Nuria Herrero",,
nm1695278,"Vicente Villanueva",1970,
nm0046494,"Laurent Baffie",1958,
nm2601560,"Paola Mammini",,
nm3798121,"Filippo Bologna",,
nm0002645,"Paolo Genovese",1966,
nm2016476,"Meher Vij",,
nm2378914,"Advait Chandan",,
nm6130629,"Prasad Shetty",,
nm0240780,"Nebojsa Dugalic",1970,
nm1368516,"Aleksandar Gligoric",1973,
nm0863794,"Milos Timotijevic",1975,
nm5557932,"Hannah Emily Anderson",,
nm3125415,"Kimo Stamboel",,
nm3029720,"Zack Lee",,
nm2429904,"Wicky V. Olindo",,
nm8294126,"Sukhdev Singh",,
nm2656897,"Nick Spicer",,
nm5002057,"Y'lan Noel",,
nm0410347,"Bill Irwin",1950,
nm2384772,"Chris Collins",,
nm0009207,"Marc Abrams",,
nm4174212,"Varalaxmi Sarathkumar",,
nm2566836,Gayatri,,
nm2575525,Pushkar,,
nm8904193,Manikandan,,
nm0004895,"David James Elliott",1960,
nm2147789,"Rob Wiethoff",1976,
nm0396744,"Dan Houser",,
nm1543747,"Reed Morano",1977,
nm6782145,"Mike Makowsky",1991,
nm3918035,Zendaya,1996,
nm1134222,"Jason Reisig",1970,
nm2107127,"Anastasia Phillips",,
nm1052791,"Pascal Laugier",,
nm1652584,"Ian Dimerman",,
nm0006400,"Scott Kennedy",,
nm2722784,"Jill Winternitz",,
nm1961009,"Jason Maza",1987,
nm0550719,"Aaron Marshall",,
nm1641140,"Clive Standen",1981,
nm0419884,"Vadim Jean",1963,
nm1173868,"Mark Schrier",,
nm1115741,"Lance Barber",,
nm0596429,"Steven Molaro",,
nm1578482,"Peter Gamble Robinson",,
nm5120317,"Arko Pravo Mukherjee",1983,
nm4167503,"Suvinder Vicky",,
nm3119274,"Vansh Bhardwaj",,
nm5652167,"Kenneisha Thompson",,
nm2021909,"Toby Halbrooks",,
nm2259283,"Gavin Free",1988,
nm7646295,"Jeremy Dooley",1991,
nm5225588,"Larry Matovina",,
nm10163948,"Summer Lenton",,
nm2260759,"Michael Lloyd Green",,
nm0925524,"Timothy White",,
nm1715135,"Clare-Hope Ashitey",1987,
nm2727142,"Patrick Murney",,
nm9025090,"Matvey Novikov",,
nm5567710,"Marina Vasileva",1993,
nm2349707,"Kyung-jin Lee",,
nm8932809,"Kim Seol",,
nm7943933,"Vipul Goyal",,
nm9577286,"Sahil Verma",,
nm6905586,"Amit Golani",,
nm0948488,"Hiromasa Yonebayashi",,
nm4940865,"Riko Sakaguchi",,
nm2444553,"Channing Powell",1979,
nm1775091,"Danai Gurira",1978,
nm0153587,"William Chartoff",1963,
nm4023702,"Steven Caple Jr.",,
nm0102078,"Myriam Boyer",1948,
nm0274371,"Louis Ferreira",1966,
nm1965525,"Anna Hopkins",1987,
nm7237147,"Bart Millard",,
nm5224113,"Nick Peine",,
nm2562154,"Jean Villepique",,
nm9561973,"Nandkumar Sawant",,
nm8976311,"Atharva Vishwakarma",,
nm2227818,"Kali Prasad Mukherjee",,
nm6630425,"Breton Vivian",,
nm2030779,"Moises Arias",1994,
nm0340703,"Tyler Grey",,
nm1209413,"Louis Cancelmi",,
nm0845748,"Nur Sürer",1954,
nm1754427,"Tülin Özen",1979,
nm8179407,"Sobhita Dhulipala",,
nm6845061,"Jim Sarbh",,
nm3508604,"Shashank Arora",,
nm0005101,"Harmony Korine",1973,
nm2320164,"Vik Sharma",,
nm4027367,"Johannes Ringen",,
nm2511326,"Are Heidenstrom",,
nm1825214,"John Mulaney",,
nm0133150,"Corey Campodonico",,
nm3355108,"Joanna Calo",,
nm2617994,"Lukasz Zal",1981,
nm4173131,"Neeraj Kabi",,
nm1123110,"Supriya Pilgaonkar",1967,
nm5648841,"Siddharth Malhotra",,
nm5061392,"Bernadett Ostorhazi",,
nm0619455,"Feró Nagy",1946,
nm8214649,"András Mózes",1990,
nm0477585,"Gábor Kálomista",1964,
nm0947986,"Bennu Yildirimlar",,
nm4304940,"Hazar Ergüçlü",1992,
nm0564042,"Conor McAnally",,
nm8129573,"Jeff Muckleroy",,
nm9487083,"Rebecca Robin",,
nm0093560,"Mark Bomback",1971,
nm1813099,"Deren Tadlock",1979,
nm1187145,"Marco de la O",,
nm0124579,"Humberto Busto",1978,
nm9517263,"Juan Carlos Cruz",,
nm1547722,"Carlos Contreras",,
nm1953277,"Alejandro Aguilar",,
nm0438205,"Brad Kaplan",,
nm2239498,"Jonathan Schwartz",1982,
nm3866646,"Jasper Spanning",,
nm0147767,"Jakob Cedergren",1973,
nm3891064,"Lina Flint",,
nm9012562,"Carl Coleman",,
nm3718165,"Caspar Hesselager",,
nm1548688,"Michal Czarnecki",1973,
nm4056269,"Max Hubacher",1993,
nm3206479,"Max Thommes",,
nm6556997,"Violett Beane",1996,
nm4861659,"Hayden Szeto",1985,
nm5922195,"Ja wan Koo",,
nm8990728,"Jung-hun Park",,
nm4570703,"Virginia Anzengruber",,
nm1290936,"Rafael Arnau",1964,
nm0557992,"Athenea Mata",1976,
nm0275250,"Javier Fesser",1964,
nm0543896,"Luis Manso",1961,
nm4498533,"Leon Lukas Blaschke",,
nm3041056,"Christian Friedel",1979,
nm4364135,"Federico Cesca",,
nm2248864,"Ashwin Rajan",,
nm1715762,"Rameshwar S. Bhagat",,
nm0593000,"Zubin Mistry",,
nm2003218,"Kais Setti",,
nm1689177,"Fahri Yardim",1980,
nm3403823,"Samy Abdel Fattah",1998,
nm1262451,"Jojo Khan",,
nm7214191,"Wayne Roberts",,
nm1570770,"Pierre Even",,
nm1441925,"Eric Lange",1973,
nm1265485,"Adam Cohen",,
nm4814292,"Tyler Alvarez",1997,
nm2506621,"Travis Tope",,
nm4285995,"Dan Perrault",,
nm7868231,"Lou Wilson",,
nm4566035,"Jessica Juarez",,
nm2984265,"Alessandro Usai",,
nm0133326,"Sebastián Lelio",1974,
nm8246758,"Kamal Jain",,
nm1553775,"Crispian Mills",1973,
nm2088673,"Charlotte Walls",,
nm3019099,"Sandi Adamiu",,
nm0327404,"Petrônio Gontijo",1968,
nm0042768,"Alexandre Avancini",,
nm0424735,"Catherine Johnson",1957,
nm3117921,"Naomi Battrick",,
nm3929283,"Kris Bowers",,
nm1724319,"Sebastian Maniscalco",1973,
nm0885014,"Nick Vallelonga",1959,
nm2690647,"Pankaj Tripathi",,
nm9169881,"Bareilly Ki Barfi",,
nm6328031,"Shreyas Jain",,
nm6319382,"Renu Chopra",,
nm3933547,"Aahana Kumra",,
nm10376880,"Karl Dunne",,
nm10376879,"Aditya Sinha",,
nm1097895,"Kerry Kohansky-Roberts",,
nm2397882,"Sonia Elliman",,
nm0101740,"Darren Boyd",1971,
nm2649193,"Christian Grass",,
nm6525901,"Henry Golding",,
nm5272930,"Camille Salameh",,
nm3612526,"Diamand Bou Abboud",,
nm0453452,"Ha-Neul Kang",1990,
nm1780220,"Subagio S.",,
nm0849850,"Imam Tantowi",1946,
nm0468729,"Takehito Koyasu",1965,
nm7415589,"Harinder S. Sikka",,
nm1310583,"Jianmin Lv",,
nm2518711,"Gang Wu",1962,
nm8127867,"Yan Gao",,
nm0673399,"Deborah Peretz",,
nm0480402,"Susan Lacy",,
nm0550218,"Ed Marritz",,
nm0007079,"James Greer",1971,
nm2722502,"Joseph Malloch",,
nm10426133,"David Wilder Savage",,
nm9348659,"Tom Lewis",,
nm2570706,"Sophie Rundle",,
nm4120909,"Tanner Buchanan",,
nm1597268,"Mary Mouser",1996,
nm3161916,"Jacob Bertrand",2000,
nm9544793,"Nichole Brown",,
nm2878390,"Melissa Tang",1985,
nm3748060,"Jenna Lyng Adams",,
nm1159647,"Punit Malhotra",,
nm1656334,"Arshad Sayed",,
nm0960276,"Jon Øigarden",1971,
nm0764528,"Ade Sapara",1963,
nm0641944,"Shaquille O'Neal",1972,
nm0916357,"Chris Webber",1973,
nm4054776,"Brady Noon",,
nm4467845,Avicii,1989,2018
nm9800789,"Koki Lortkipanidze",,
nm0756839,"James Saito",1955,
nm1486706,"Michael Golamco",,
nm1144042,"Nathan Kahane",,
nm0767234,"Adam Savage",1967,
nm4305257,"Anna Jacoby-Heron",1995,
nm0291368,"Brian Lee Franklin",,
nm3958642,"T.C. Matherne",,
nm5665571,"Ai Kakuma",,
nm1069584,"Rie Kugimiya",1979,
nm3288367,"Dani Sanchez-Lopez",,
nm4797922,"Vijay Deverakonda",,
nm4331513,"Priyanka Dutt",,
nm5446189,"Nandish Singh",,
nm3797554,"Robert Agengo",,
nm3919523,"William Kamkwamba",1987,
nm9357188,"Bryan Mealer",,
nm0129573,"Andrea Calderwood",1965,
nm0246577,"Fernando Díaz",,
nm2090676,"Mariano Suárez",,
nm5115202,"Segun Akinola",,
nm0229645,"Michael Dobbs",1948,
nm4182855,"Afton Williamson",,
nm2020109,"Ishaan Khattar",,
nm9427099,"Janhvi Kapoor",,
nm4264671,"Shashank Khaitan",,
nm5383102,"Grace Hughes-Hallett",,
nm3987156,"Paul Saunderson",,
nm3792134,"Aneesh Chaganty",,
nm5848366,"Yuriy Korol",,
nm7424662,"Roman Yasinovsky",,
nm3058490,"Milosh Elich",,
nm9460339,"Banita Sandhu",,
nm1999473,"Shoojit Sircar",,
nm10111890,"Hemant Bhandari",,
nm10022140,"Rahul Pakala",,
nm1975628,"Mark O'Brien",1984,
nm1459583,"Ryan Murphy",,
nm2764229,"Adelayo Adedayo",,
nm9800383,"Sen Mitsuji",,
nm8635807,"Srinidhi Shetty",,
nm7872012,"Vijay Kiragandur",,
nm6237221,"Ravi Basrur",,
nm6703377,"Bhuvan Gowda",,
nm7532367,Srikanth,,
nm7682496,"Angira Dhar",,
nm1546196,"Matt Berry",1974,
nm5857106,"Natasia Demetriou",,
nm2957490,"Harvey Guillén",,
nm2788156,"Beanie Feldstein",,
nm1383735,"Curtis Gwinn",1975,
nm4644427,"Kazuaki Nagaya",,
nm4940051,"Shin'ichirô Ueda",,
nm1863265,"Koji Ichihashi",,
nm10530439,"Shôma Itô",,
nm8652818,"Kyle Nagai",,
nm1090197,"Ayhan Kavas",1956,
nm5792052,"Önder Selen",,
nm1017827,"Alexandra Cunningham",,
nm0675114,"Jeff Perry",1955,
nm0577999,"Matthias Mellinghaus",,
nm7393303,"Sophie Thatcher",,
nm2390013,"Dan Balgoyen",,
nm2314596,"Maia Mitchell",1993,
nm8366030,"Anna Bogomazova",,
nm1411972,"Alex Lehmann",,
nm1504431,"Sean Bradley",1981,
nm0271078,"Liz Feldman",1977,
nm3066492,"Jennifer Kaytin Robinson",,
nm10340453,"Rona Liu",,
nm3826566,"Sindy Lau",1980,
nm2831588,"Sharmaine Yeoh",,
nm2169250,"Becky Neiman",,
nm0996646,"Toby Chu",1977,
nm1620545,"Sophia Di Martino",1983,
nm6269780,"Aparshakti Khurana",,
nm1356032,"Raj Nidimoru",,
nm5046012,"Sumit Arora",,
nm3379444,"Antonio Aakeel",,
nm2632735,"Raj Vasant",,
nm7392551,"Mark K. Sargent",,
nm7801702,"Robbie Davidson",,
nm4159248,"Daniel J. Clark",,
nm8728247,"Jeremy Bash",,
nm4387645,"Nina Burleigh",,
nm3255535,"Doran Danoff",,
nm1467567,"Jim Flynn",1972,
nm4164237,"Bartosz Nalazek",,
nm0866785,"John Tomko",,
nm1718181,"Germain McMicking",,
nm2356003,"Rachel Butera",1972,
nm2780278,"Kyle Kinane",,
nm2549899,"Joe Henderson",,
nm4752699,"Michel Merkt",,
nm9862860,"Boluwatife Treasure Bankole",,
nm10201625,"Kawsar Al Haddad",,
nm2759610,"Georges Khabbaz",,
nm7864046,"Ricardo Marco Budé",,
nm4348240,"Adam DiMarco",1990,
nm0259275,"Shelley Eriksen",,
nm0242882,"Max Martini",1969,
nm1113773,"Patch Darragh",,
nm6556385,"Greg Gilreath",,
nm2811167,"Andy Bean",,
nm0575216,"Derek Mears",1972,
nm3165233,"Henderson Wade",,
nm5105119,"Ross Anderson",,
nm2977124,"Mahie Gill",,
nm2832108,"Raja Kapse",,
nm3596136,"Neha Kaul",,
nm9832658,"Abdurrahman Simsek",,
